payroll_id,employee_id,month,base_salary,bonus_amount,overtime_hours,overtime_pay,late_penalty,unpaid_leave_deduction,total_deductions,total_salary
PAY-000266,EMP-0021,2025-12,18900,0.0,6.85,1103.39,29.83,214.77,244.6,19758.79
PAY-000267,EMP-0021,2026-01,18900,0.0,6.85,1103.39,29.83,214.77,244.6,19758.79
PAY-000268,EMP-0022,2025-03,19400,0.0,6.33,1046.61,195.96,881.82,1077.78,19368.83
PAY-000269,EMP-0022,2025-04,19400,0.0,6.33,1046.61,195.96,881.82,1077.78,19368.83
PAY-000270,EMP-0022,2025-05,19400,0.0,6.33,1046.61,195.96,881.82,1077.78,19368.83
PAY-000271,EMP-0022,2025-06,19400,0.0,6.33,1046.61,195.96,881.82,1077.78,19368.83
PAY-000272,EMP-0022,2025-07,19400,0.0,6.33,1046.61,195.96,881.82,1077.78,19368.83
PAY-000273,EMP-0022,2025-08,19400,0.0,6.33,1046.61,195.96,881.82,1077.78,19368.83
PAY-000274,EMP-0022,2025-09,19400,0.0,6.33,1046.61,195.96,881.82,1077.78,19368.83
PAY-000275,EMP-0022,2025-10,19400,0.0,6.33,1046.61,195.96,881.82,1077.78,19368.83
PAY-000276,EMP-0022,2025-11,19400,0.0,6.33,1046.61,195.96,881.82,1077.78,19368.83
PAY-000277,EMP-0022,2025-12,19400,0.0,6.33,1046.61,195.96,881.82,1077.78,19368.83
PAY-000278,EMP-0022,2026-01,19400,0.0,6.33,1046.61,195.96,881.82,1077.78,19368.83
PAY-000279,EMP-0023,2023-09,19500,0.0,6.08,1010.45,252.37,525.25,777.62,19732.83
PAY-000280,EMP-0023,2023-10,19500,0.0,6.08,1010.45,252.37,525.25,777.62,19732.83
PAY-000281,EMP-0023,2023-11,19500,0.0,6.08,1010.45,252.37,525.25,777.62,19732.83
PAY-000282,EMP-0023,2023-12,19500,0.0,6.08,1010.45,252.37,525.25,777.62,19732.83
PAY-000283,EMP-0023,2024-01,19500,0.0,6.08,1010.45,252.37,525.25,777.62,19732.83
PAY-000284,EMP-0023,2024-02,19500,0.0,6.08,1010.45,252.37,525.25,777.62,19732.83
PAY-000285,EMP-0023,2024-03,19500,0.0,6.08,1010.45,252.37,525.25,777.62,19732.83
PAY-000286,EMP-0023,2024-04,19500,0.0,6.08,1010.45,252.37,525.25,777.62,19732.83
PAY-000287,EMP-0023,2024-05,19500,0.0,6.08,1010.45,252.37,525.25,777.62,19732.83
PAY-000288,EMP-0023,2024-06,19500,0.0,6.08,1010.45,252.37,525.25,777.62,19732.83
PAY-000289,EMP-0023,2024-07,19500,0.0,6.08,1010.45,252.37,525.25,777.62,19732.83
PAY-000290,EMP-0023,2024-08,19500,0.0,6.08,1010.45,252.37,525.25,777.62,19732.83
PAY-000291,EMP-0023,2024-09,19500,0.0,6.08,1010.45,252.37,525.25,777.62,19732.83
PAY-000292,EMP-0023,2024-10,19500,0.0,6.08,1010.45,252.37,525.25,777.62,19732.83
PAY-000293,EMP-0023,2024-11,19500,0.0,6.08,1010.45,252.37,525.25,777.62,19732.83
PAY-000294,EMP-0023,2024-12,19500,0.0,6.08,1010.45,252.37,525.25,777.62,19732.83
PAY-000295,EMP-0023,2025-01,19500,0.0,6.08,1010.45,252.37,525.25,777.62,19732.83
PAY-000296,EMP-0023,2025-02,19500,0.0,6.08,1010.45,252.37,525.25,777.62,19732.83
PAY-000297,EMP-0023,2025-03,19500,0.0,6.08,1010.45,252.37,525.25,777.62,19732.83
PAY-000298,EMP-0023,2025-04,19500,0.0,6.08,1010.45,252.37,525.25,777.62,19732.83
PAY-000299,EMP-0023,2025-05,19500,0.0,6.08,1010.45,252.37,525.25,777.62,19732.83
PAY-000300,EMP-0023,2025-06,19500,0.0,6.08,1010.45,252.37,525.25,777.62,19732.83
PAY-000301,EMP-0023,2025-07,19500,0.0,6.08,1010.45,252.37,525.25,777.62,19732.83
PAY-000302,EMP-0023,2025-08,19500,0.0,6.08,1010.45,252.37,525.25,777.62,19732.83
PAY-000303,EMP-0023,2025-09,19500,0.0,6.08,1010.45,252.37,525.25,777.62,19732.83
PAY-000304,EMP-0023,2025-10,19500,0.0,6.08,1010.45,252.37,525.25,777.62,19732.83
PAY-000305,EMP-0023,2025-11,19500,0.0,6.08,1010.45,252.37,525.25,777.62,19732.83
PAY-000306,EMP-0023,2025-12,19500,0.0,6.08,1010.45,252.37,525.25,777.62,19732.83
PAY-000307,EMP-0023,2026-01,19500,0.0,6.08,1010.45,252.37,525.25,777.62,19732.83
PAY-000308,EMP-0024,2025-04,12500,0.0,9.75,1038.71,47.35,378.79,426.14,13112.57
PAY-000309,EMP-0024,2025-05,12500,0.0,9.75,1038.71,47.35,378.79,426.14,13112.57
PAY-000310,EMP-0024,2025-06,12500,0.0,9.75,1038.71,47.35,378.79,426.14,13112.57
PAY-000311,EMP-0024,2025-07,12500,0.0,9.75,1038.71,47.35,378.79,426.14,13112.57
PAY-000312,EMP-0024,2025-08,12500,0.0,9.75,1038.71,47.35,378.79,426.14,13112.57
PAY-000313,EMP-0025,2024-05,12400,0.0,55.66,5882.25,68.11,638.79,706.9,17575.35
PAY-000314,EMP-0025,2024-06,12400,0.0,55.66,5882.25,68.11,638.79,706.9,17575.35
PAY-000315,EMP-0025,2024-07,12400,0.0,55.66,5882.25,68.11,638.79,706.9,17575.35
PAY-000316,EMP-0025,2024-08,12400,0.0,55.66,5882.25,68.11,638.79,706.9,17575.35
PAY-000317,EMP-0025,2024-09,12400,0.0,55.66,5882.25,68.11,638.79,706.9,17575.35
PAY-000318,EMP-0025,2024-10,12400,0.0,55.66,5882.25,68.11,638.79,706.9,17575.35
PAY-000319,EMP-0025,2024-11,12400,0.0,55.66,5882.25,68.11,638.79,706.9,17575.35
PAY-000320,EMP-0025,2024-12,12400,0.0,55.66,5882.25,68.11,638.79,706.9,17575.35
PAY-000321,EMP-0025,2025-01,12400,0.0,55.66,5882.25,68.11,638.79,706.9,17575.35
PAY-000322,EMP-0025,2025-02,12400,0.0,55.66,5882.25,68.11,638.79,706.9,17575.35
PAY-000323,EMP-0025,2025-03,12400,0.0,55.66,5882.25,68.11,638.79,706.9,17575.35
PAY-000324,EMP-0025,2025-04,12400,0.0,55.66,5882.25,68.11,638.79,706.9,17575.35
PAY-000325,EMP-0025,2025-05,12400,0.0,55.66,5882.25,68.11,638.79,706.9,17575.35
PAY-000326,EMP-0025,2025-06,12400,0.0,55.66,5882.25,68.11,638.79,706.9,17575.35
PAY-000327,EMP-0025,2025-07,12400,0.0,55.66,5882.25,68.11,638.79,706.9,17575.35
PAY-000328,EMP-0025,2025-08,12400,0.0,55.66,5882.25,68.11,638.79,706.9,17575.35
PAY-000329,EMP-0026,2025-06,7000,0.0,39.77,2372.64,36.46,636.36,672.82,8699.82
PAY-000330,EMP-0026,2025-07,7000,0.0,39.77,2372.64,36.46,636.36,672.82,8699.82
PAY-000331,EMP-0026,2025-08,7000,0.0,39.77,2372.64,36.46,636.36,672.82,8699.82
PAY-000332,EMP-0026,2025-09,7000,0.0,39.77,2372.64,36.46,636.36,672.82,8699.82
PAY-000333,EMP-0026,2025-10,7000,0.0,39.77,2372.64,36.46,636.36,672.82,8699.82
PAY-000334,EMP-0026,2025-11,7000,0.0,39.77,2372.64,36.46,636.36,672.82,8699.82
PAY-000335,EMP-0026,2025-12,7000,0.0,39.77,2372.64,36.46,636.36,672.82,8699.82
PAY-000336,EMP-0026,2026-01,7000,0.0,39.77,2372.64,36.46,636.36,672.82,8699.82
PAY-000337,EMP-0027,2024-01,20100,0.0,5.58,955.89,352.54,1032.81,1385.35,19670.54
PAY-000338,EMP-0027,2024-02,20100,0.0,5.58,955.89,352.54,1032.81,1385.35,19670.54
PAY-000339,EMP-0027,2024-03,20100,0.0,5.58,955.89,352.54,1032.81,1385.35,19670.54
PAY-000340,EMP-0027,2024-04,20100,0.0,5.58,955.89,352.54,1032.81,1385.35,19670.54
PAY-000341,EMP-0027,2024-05,20100,0.0,5.58,955.89,352.54,1032.81,1385.35,19670.54
PAY-000342,EMP-0027,2024-06,20100,0.0,5.58,955.89,352.54,1032.81,1385.35,19670.54
PAY-000343,EMP-0027,2024-07,20100,0.0,5.58,955.89,352.54,1032.81,1385.35,19670.54
PAY-000344,EMP-0027,2024-08,20100,0.0,5.58,955.89,352.54,1032.81,1385.35,19670.54
PAY-000345,EMP-0027,2024-09,20100,0.0,5.58,955.89,352.54,1032.81,1385.35,19670.54
PAY-000346,EMP-0027,2024-10,20100,0.0,5.58,955.89,352.54,1032.81,1385.35,19670.54
PAY-000347,EMP-0027,2024-11,20100,0.0,5.58,955.89,352.54,1032.81,1385.35,19670.54
PAY-000348,EMP-0027,2024-12,20100,0.0,5.58,955.89,352.54,1032.81,1385.35,19670.54
PAY-000349,EMP-0027,2025-01,20100,0.0,5.58,955.89,352.54,1032.81,1385.35,19670.54
PAY-000350,EMP-0027,2025-02,20100,0.0,5.58,955.89,352.54,1032.81,1385.35,19670.54
PAY-000351,EMP-0027,2025-03,20100,0.0,5.58,955.89,352.54,1032.81,1385.35,19670.54
PAY-000352,EMP-0027,2025-04,20100,0.0,5.58,955.89,352.54,1032.81,1385.35,19670.54
PAY-000353,EMP-0027,2025-05,20100,0.0,5.58,955.89,352.54,1032.81,1385.35,19670.54
PAY-000354,EMP-0027,2025-06,20100,0.0,5.58,955.89,352.54,1032.81,1385.35,19670.54
PAY-000355,EMP-0027,2025-07,20100,0.0,5.58,955.89,352.54,1032.81,1385.35,19670.54
PAY-000356,EMP-0027,2025-08,20100,0.0,5.58,955.89,352.54,1032.81,1385.35,19670.54
PAY-000357,EMP-0027,2025-09,20100,0.0,5.58,955.89,352.54,1032.81,1385.35,19670.54
PAY-000358,EMP-0027,2025-10,20100,0.0,5.58,955.89,352.54,1032.81,1385.35,19670.54
PAY-000359,EMP-0027,2025-11,20100,0.0,5.58,955.89,352.54,1032.81,1385.35,19670.54
PAY-000360,EMP-0027,2025-12,20100,0.0,5.58,955.89,352.54,1032.81,1385.35,19670.54
PAY-000361,EMP-0027,2026-01,20100,0.0,5.58,955.89,352.54,1032.81,1385.35,19670.54
PAY-000362,EMP-0028,2024-12,26400,0.0,61.62,13864.5,243.75,2100.0,2343.75,37920.75
PAY-000363,EMP-0028,2025-01,26400,0.0,61.62,13864.5,243.75,2100.0,2343.75,37920.75
PAY-000364,EMP-0028,2025-02,26400,0.0,61.62,13864.5,243.75,2100.0,2343.75,37920.75
PAY-000365,EMP-0028,2025-03,26400,0.0,61.62,13864.5,243.75,2100.0,2343.75,37920.75
PAY-000366,EMP-0028,2025-04,26400,0.0,61.62,13864.5,243.75,2100.0,2343.75,37920.75
PAY-000367,EMP-0028,2025-05,26400,0.0,61.62,13864.5,243.75,2100.0,2343.75,37920.75
PAY-000368,EMP-0029,2024-03,21100,0.0,6.42,1154.51,219.79,1096.1,1315.89,20938.62
PAY-000369,EMP-0029,2024-04,21100,0.0,6.42,1154.51,219.79,1096.1,1315.89,20938.62
PAY-000370,EMP-0029,2024-05,21100,0.0,6.42,1154.51,219.79,1096.1,1315.89,20938.62
PAY-000371,EMP-0029,2024-06,21100,0.0,6.42,1154.51,219.79,1096.1,1315.89,20938.62
PAY-000372,EMP-0029,2024-07,21100,0.0,6.42,1154.51,219.79,1096.1,1315.89,20938.62
PAY-000373,EMP-0029,2024-08,21100,0.0,6.42,1154.51,219.79,1096.1,1315.89,20938.62
PAY-000374,EMP-0029,2024-09,21100,0.0,6.42,1154.51,219.79,1096.1,1315.89,20938.62
PAY-000375,EMP-0029,2024-10,21100,0.0,6.42,1154.51,219.79,1096.1,1315.89,20938.62
PAY-000376,EMP-0029,2024-11,21100,0.0,6.42,1154.51,219.79,1096.1,1315.89,20938.62
PAY-000377,EMP-0029,2024-12,21100,0.0,6.42,1154.51,219.79,1096.1,1315.89,20938.62
PAY-000378,EMP-0029,2025-01,21100,0.0,6.42,1154.51,219.79,1096.1,1315.89,20938.62
PAY-000379,EMP-0029,2025-02,21100,0.0,6.42,1154.51,219.79,1096.1,1315.89,20938.62
PAY-000380,EMP-0029,2025-03,21100,0.0,6.42,1154.51,219.79,1096.1,1315.89,20938.62
PAY-000381,EMP-0029,2025-04,21100,0.0,6.42,1154.51,219.79,1096.1,1315.89,20938.62
PAY-000382,EMP-0029,2025-05,21100,0.0,6.42,1154.51,219.79,1096.1,1315.89,20938.62
PAY-000383,EMP-0029,2025-06,21100,0.0,6.42,1154.51,219.79,1096.1,1315.89,20938.62
PAY-000384,EMP-0029,2025-07,21100,0.0,6.42,1154.51,219.79,1096.1,1315.89,20938.62
PAY-000385,EMP-0029,2025-08,21100,0.0,6.42,1154.51,219.79,1096.1,1315.89,20938.62
PAY-000386,EMP-0029,2025-09,21100,0.0,6.42,1154.51,219.79,1096.1,1315.89,20938.62
PAY-000387,EMP-0029,2025-10,21100,0.0,6.42,1154.51,219.79,1096.1,1315.89,20938.62
PAY-000388,EMP-0029,2025-11,21100,0.0,6.42,1154.51,219.79,1096.1,1315.89,20938.62
PAY-000389,EMP-0029,2025-12,21100,0.0,6.42,1154.51,219.79,1096.1,1315.89,20938.62
PAY-000390,EMP-0029,2026-01,21100,0.0,6.42,1154.51,219.79,1096.1,1315.89,20938.62
PAY-000391,EMP-0030,2025-04,25700,0.0,6.69,1465.34,127.77,2336.36,2464.13,24701.21
PAY-000392,EMP-0030,2025-05,25700,0.0,6.69,1465.34,127.77,2336.36,2464.13,24701.21
PAY-000393,EMP-0030,2025-06,25700,0.0,6.69,1465.34,127.77,2336.36,2464.13,24701.21
PAY-000394,EMP-0030,2025-07,25700,0.0,6.69,1465.34,127.77,2336.36,2464.13,24701.21
PAY-000395,EMP-0030,2025-08,25700,0.0,6.69,1465.34,127.77,2336.36,2464.13,24701.21
PAY-000396,EMP-0030,2025-09,25700,0.0,6.69,1465.34,127.77,2336.36,2464.13,24701.21
PAY-000397,EMP-0031,2023-01,17700,0.0,5.9,890.03,117.81,1126.36,1244.17,17345.86
PAY-000398,EMP-0031,2023-02,17700,0.0,5.9,890.03,117.81,1126.36,1244.17,17345.86
PAY-000399,EMP-0031,2023-03,17700,0.0,5.9,890.03,117.81,1126.36,1244.17,17345.86
PAY-000400,EMP-0031,2023-04,17700,0.0,5.9,890.03,117.81,1126.36,1244.17,17345.86
PAY-000401,EMP-0031,2023-05,17700,0.0,5.9,890.03,117.81,1126.36,1244.17,17345.86
PAY-000402,EMP-0031,2023-06,17700,0.0,5.9,890.03,117.81,1126.36,1244.17,17345.86
PAY-000403,EMP-0031,2023-07,17700,0.0,5.9,890.03,117.81,1126.36,1244.17,17345.86
PAY-000404,EMP-0031,2023-08,17700,0.0,5.9,890.03,117.81,1126.36,1244.17,17345.86
PAY-000405,EMP-0031,2023-09,17700,0.0,5.9,890.03,117.81,1126.36,1244.17,17345.86
PAY-000406,EMP-0031,2023-10,17700,0.0,5.9,890.03,117.81,1126.36,1244.17,17345.86
PAY-000407,EMP-0031,2023-11,17700,0.0,5.9,890.03,117.81,1126.36,1244.17,17345.86
PAY-000408,EMP-0031,2023-12,17700,0.0,5.9,890.03,117.81,1126.36,1244.17,17345.86
PAY-000409,EMP-0031,2024-01,17700,0.0,5.9,890.03,117.81,1126.36,1244.17,17345.86
PAY-000410,EMP-0031,2024-02,17700,0.0,5.9,890.03,117.81,1126.36,1244.17,17345.86
PAY-000411,EMP-0031,2024-03,17700,0.0,5.9,890.03,117.81,1126.36,1244.17,17345.86
PAY-000412,EMP-0031,2024-04,17700,0.0,5.9,890.03,117.81,1126.36,1244.17,17345.86
PAY-000413,EMP-0031,2024-05,17700,0.0,5.9,890.03,117.81,1126.36,1244.17,17345.86
PAY-000414,EMP-0031,2024-06,17700,0.0,5.9,890.03,117.81,1126.36,1244.17,17345.86
PAY-000415,EMP-0031,2024-07,17700,0.0,5.9,890.03,117.81,1126.36,1244.17,17345.86
PAY-000416,EMP-0031,2024-08,17700,0.0,5.9,890.03,117.81,1126.36,1244.17,17345.86
PAY-000417,EMP-0031,2024-09,17700,0.0,5.9,890.03,117.81,1126.36,1244.17,17345.86
PAY-000418,EMP-0031,2024-10,17700,0.0,5.9,890.03,117.81,1126.36,1244.17,17345.86
PAY-000419,EMP-0031,2024-11,17700,0.0,5.9,890.03,117.81,1126.36,1244.17,17345.86
PAY-000420,EMP-0031,2024-12,17700,0.0,5.9,890.03,117.81,1126.36,1244.17,17345.86
PAY-000421,EMP-0031,2025-01,17700,0.0,5.9,890.03,117.81,1126.36,1244.17,17345.86
PAY-000422,EMP-0031,2025-02,17700,0.0,5.9,890.03,117.81,1126.36,1244.17,17345.86
PAY-000423,EMP-0031,2025-03,17700,0.0,5.9,890.03,117.81,1126.36,1244.17,17345.86
PAY-000424,EMP-0031,2025-04,17700,0.0,5.9,890.03,117.81,1126.36,1244.17,17345.86
PAY-000425,EMP-0031,2025-05,17700,0.0,5.9,890.03,117.81,1126.36,1244.17,17345.86
PAY-000426,EMP-0031,2025-06,17700,0.0,5.9,890.03,117.81,1126.36,1244.17,17345.86
PAY-000427,EMP-0031,2025-07,17700,0.0,5.9,890.03,117.81,1126.36,1244.17,17345.86
PAY-000428,EMP-0031,2025-08,17700,0.0,5.9,890.03,117.81,1126.36,1244.17,17345.86
PAY-000429,EMP-0031,2025-09,17700,0.0,5.9,890.03,117.81,1126.36,1244.17,17345.86
PAY-000430,EMP-0031,2025-10,17700,0.0,5.9,890.03,117.81,1126.36,1244.17,17345.86
PAY-000431,EMP-0031,2025-11,17700,0.0,5.9,890.03,117.81,1126.36,1244.17,17345.86
PAY-000432,EMP-0031,2025-12,17700,0.0,5.9,890.03,117.81,1126.36,1244.17,17345.86
PAY-000433,EMP-0031,2026-01,17700,0.0,5.9,890.03,117.81,1126.36,1244.17,17345.86
PAY-000434,EMP-0032,2023-05,30600,0.0,56.73,14794.93,121.7,2503.64,2625.34,42769.59
PAY-000435,EMP-0032,2023-06,30600,0.0,56.73,14794.93,121.7,2503.64,2625.34,42769.59
PAY-000436,EMP-0032,2023-07,30600,0.0,56.73,14794.93,121.7,2503.64,2625.34,42769.59
PAY-000437,EMP-0032,2023-08,30600,0.0,56.73,14794.93,121.7,2503.64,2625.34,42769.59
PAY-000438,EMP-0032,2023-09,30600,0.0,56.73,14794.93,121.7,2503.64,2625.34,42769.59
PAY-000439,EMP-0032,2023-10,30600,0.0,56.73,14794.93,121.7,2503.64,2625.34,42769.59
PAY-000440,EMP-0032,2023-11,30600,0.0,56.73,14794.93,121.7,2503.64,2625.34,42769.59
PAY-000441,EMP-0033,2024-08,11600,0.0,6.26,618.89,86.51,692.05,778.56,11440.33
PAY-000442,EMP-0033,2024-09,11600,0.0,6.26,618.89,86.51,692.05,778.56,11440.33
PAY-000443,EMP-0033,2024-10,11600,0.0,6.26,618.89,86.51,692.05,778.56,11440.33
PAY-000444,EMP-0033,2024-11,11600,0.0,6.26,618.89,86.51,692.05,778.56,11440.33
PAY-000445,EMP-0033,2024-12,11600,0.0,6.26,618.89,86.51,692.05,778.56,11440.33
PAY-000446,EMP-0033,2025-01,11600,0.0,6.26,618.89,86.51,692.05,778.56,11440.33
PAY-000447,EMP-0033,2025-02,11600,0.0,6.26,618.89,86.51,692.05,778.56,11440.33
PAY-000448,EMP-0033,2025-03,11600,0.0,6.26,618.89,86.51,692.05,778.56,11440.33
PAY-000449,EMP-0033,2025-04,11600,0.0,6.26,618.89,86.51,692.05,778.56,11440.33
PAY-000450,EMP-0033,2025-05,11600,0.0,6.26,618.89,86.51,692.05,778.56,11440.33
PAY-000451,EMP-0033,2025-06,11600,0.0,6.26,618.89,86.51,692.05,778.56,11440.33
PAY-000452,EMP-0033,2025-07,11600,0.0,6.26,618.89,86.51,692.05,778.56,11440.33
PAY-000453,EMP-0033,2025-08,11600,0.0,6.26,618.89,86.51,692.05,778.56,11440.33
PAY-000454,EMP-0033,2025-09,11600,0.0,6.26,618.89,86.51,692.05,778.56,11440.33
PAY-000455,EMP-0033,2025-10,11600,0.0,6.26,618.89,86.51,692.05,778.56,11440.33
PAY-000456,EMP-0033,2025-11,11600,0.0,6.26,618.89,86.51,692.05,778.56,11440.33
PAY-000457,EMP-0033,2025-12,11600,0.0,6.26,618.89,86.51,692.05,778.56,11440.33
PAY-000458,EMP-0033,2026-01,11600,0.0,6.26,618.89,86.51,692.05,778.56,11440.33
PAY-000459,EMP-0034,2025-05,18900,0.0,6.32,1018.02,383.52,1472.73,1856.25,18061.77
PAY-000460,EMP-0034,2025-06,18900,0.0,6.32,1018.02,383.52,1472.73,1856.25,18061.77
PAY-000461,EMP-0034,2025-07,18900,0.0,6.32,1018.02,383.52,1472.73,1856.25,18061.77
PAY-000462,EMP-0034,2025-08,18900,0.0,6.32,1018.02,383.52,1472.73,1856.25,18061.77
PAY-000463,EMP-0034,2025-09,18900,0.0,6.32,1018.02,383.52,1472.73,1856.25,18061.77
PAY-000464,EMP-0034,2025-10,18900,0.0,6.32,1018.02,383.52,1472.73,1856.25,18061.77
PAY-000465,EMP-0034,2025-11,18900,0.0,6.32,1018.02,383.52,1472.73,1856.25,18061.77
PAY-000466,EMP-0034,2025-12,18900,0.0,6.32,1018.02,383.52,1472.73,1856.25,18061.77
PAY-000467,EMP-0034,2026-01,18900,0.0,6.32,1018.02,383.52,1472.73,1856.25,18061.77
PAY-000468,EMP-0035,2025-01,24200,0.0,53.77,11090.06,143.75,800.0,943.75,34346.31
PAY-000469,EMP-0035,2025-02,24200,0.0,53.77,11090.06,143.75,800.0,943.75,34346.31
PAY-000470,EMP-0035,2025-03,24200,0.0,53.77,11090.06,143.75,800.0,943.75,34346.31
PAY-000471,EMP-0035,2025-04,24200,0.0,53.77,11090.06,143.75,800.0,943.75,34346.31
PAY-000472,EMP-0035,2025-05,24200,0.0,53.77,11090.06,143.75,800.0,943.75,34346.31
PAY-000473,EMP-0035,2025-06,24200,0.0,53.77,11090.06,143.75,800.0,943.75,34346.31
PAY-000474,EMP-0035,2025-07,24200,0.0,53.77,11090.06,143.75,800.0,943.75,34346.31
PAY-000475,EMP-0035,2025-08,24200,0.0,53.77,11090.06,143.75,800.0,943.75,34346.31
PAY-000476,EMP-0035,2025-09,24200,0.0,53.77,11090.06,143.75,800.0,943.75,34346.31
PAY-000477,EMP-0035,2025-10,24200,0.0,53.77,11090.06,143.75,800.0,943.75,34346.31
PAY-000478,EMP-0035,2025-11,24200,0.0,53.77,11090.06,143.75,800.0,943.75,34346.31
PAY-000479,EMP-0035,2025-12,24200,0.0,53.77,11090.06,143.75,800.0,943.75,34346.31
PAY-000480,EMP-0035,2026-01,24200,0.0,53.77,11090.06,143.75,800.0,943.75,34346.31
PAY-000481,EMP-0036,2025-06,20500,0.0,4.52,789.72,244.6,1677.27,1921.87,19367.85
PAY-000482,EMP-0036,2025-07,20500,0.0,4.52,789.72,244.6,1677.27,1921.87,19367.85
PAY-000483,EMP-0036,2025-08,20500,0.0,4.52,789.72,244.6,1677.27,1921.87,19367.85
PAY-000484,EMP-0036,2025-09,20500,0.0,4.52,789.72,244.6,1677.27,1921.87,19367.85
PAY-000485,EMP-0036,2025-10,20500,0.0,4.52,789.72,244.6,1677.27,1921.87,19367.85
PAY-000486,EMP-0036,2025-11,20500,0.0,4.52,789.72,244.6,1677.27,1921.87,19367.85
PAY-000487,EMP-0037,2024-06,18900,0.0,6.29,1013.19,173.01,859.09,1032.1,18881.09
PAY-000488,EMP-0037,2024-07,18900,0.0,6.29,1013.19,173.01,859.09,1032.1,18881.09
PAY-000489,EMP-0037,2024-08,18900,0.0,6.29,1013.19,173.01,859.09,1032.1,18881.09
PAY-000490,EMP-0037,2024-09,18900,0.0,6.29,1013.19,173.01,859.09,1032.1,18881.09
PAY-000491,EMP-0037,2024-10,18900,0.0,6.29,1013.19,173.01,859.09,1032.1,18881.09
PAY-000492,EMP-0037,2024-11,18900,0.0,6.29,1013.19,173.01,859.09,1032.1,18881.09
PAY-000493,EMP-0037,2024-12,18900,0.0,6.29,1013.19,173.01,859.09,1032.1,18881.09
PAY-000494,EMP-0037,2025-01,18900,0.0,6.29,1013.19,173.01,859.09,1032.1,18881.09
PAY-000495,EMP-0037,2025-02,18900,0.0,6.29,1013.19,173.01,859.09,1032.1,18881.09
PAY-000496,EMP-0037,2025-03,18900,0.0,6.29,1013.19,173.01,859.09,1032.1,18881.09
PAY-000497,EMP-0037,2025-04,18900,0.0,6.29,1013.19,173.01,859.09,1032.1,18881.09
PAY-000498,EMP-0037,2025-05,18900,0.0,6.29,1013.19,173.01,859.09,1032.1,18881.09
PAY-000499,EMP-0037,2025-06,18900,0.0,6.29,1013.19,173.01,859.09,1032.1,18881.09
PAY-000500,EMP-0037,2025-07,18900,0.0,6.29,1013.19,173.01,859.09,1032.1,18881.09
PAY-000501,EMP-0037,2025-08,18900,0.0,6.29,1013.19,173.01,859.09,1032.1,18881.09
PAY-000502,EMP-0037,2025-09,18900,0.0,6.29,1013.19,173.01,859.09,1032.1,18881.09
PAY-000503,EMP-0037,2025-10,18900,0.0,6.29,1013.19,173.01,859.09,1032.1,18881.09
PAY-000504,EMP-0037,2025-11,18900,0.0,6.29,1013.19,173.01,859.09,1032.1,18881.09
PAY-000505,EMP-0037,2025-12,18900,0.0,6.29,1013.19,173.01,859.09,1032.1,18881.09
PAY-000506,EMP-0037,2026-01,18900,0.0,6.29,1013.19,173.01,859.09,1032.1,18881.09
PAY-000507,EMP-0038,2024-03,23700,0.0,7.07,1428.06,109.01,615.58,724.59,24403.47
PAY-000508,EMP-0038,2024-04,23700,0.0,7.07,1428.06,109.01,615.58,724.59,24403.47
PAY-000509,EMP-0038,2024-05,23700,0.0,7.07,1428.06,109.01,615.58,724.59,24403.47
PAY-000510,EMP-0038,2024-06,23700,0.0,7.07,1428.06,109.01,615.58,724.59,24403.47
PAY-000511,EMP-0038,2024-07,23700,0.0,7.07,1428.06,109.01,615.58,724.59,24403.47
PAY-000512,EMP-0038,2024-08,23700,0.0,7.07,1428.06,109.01,615.58,724.59,24403.47
PAY-000513,EMP-0038,2024-09,23700,0.0,7.07,1428.06,109.01,615.58,724.59,24403.47
PAY-000514,EMP-0038,2024-10,23700,0.0,7.07,1428.06,109.01,615.58,724.59,24403.47
PAY-000515,EMP-0038,2024-11,23700,0.0,7.07,1428.06,109.01,615.58,724.59,24403.47
PAY-000516,EMP-0038,2024-12,23700,0.0,7.07,1428.06,109.01,615.58,724.59,24403.47
PAY-000517,EMP-0038,2025-01,23700,0.0,7.07,1428.06,109.01,615.58,724.59,24403.47
PAY-000518,EMP-0038,2025-02,23700,0.0,7.07,1428.06,109.01,615.58,724.59,24403.47
PAY-000519,EMP-0038,2025-03,23700,0.0,7.07,1428.06,109.01,615.58,724.59,24403.47
PAY-000520,EMP-0038,2025-04,23700,0.0,7.07,1428.06,109.01,615.58,724.59,24403.47
PAY-000521,EMP-0038,2025-05,23700,0.0,7.07,1428.06,109.01,615.58,724.59,24403.47
PAY-000522,EMP-0038,2025-06,23700,0.0,7.07,1428.06,109.01,615.58,724.59,24403.47
PAY-000523,EMP-0038,2025-07,23700,0.0,7.07,1428.06,109.01,615.58,724.59,24403.47
PAY-000524,EMP-0038,2025-08,23700,0.0,7.07,1428.06,109.01,615.58,724.59,24403.47
PAY-000525,EMP-0038,2025-09,23700,0.0,7.07,1428.06,109.01,615.58,724.59,24403.47
PAY-000526,EMP-0038,2025-10,23700,0.0,7.07,1428.06,109.01,615.58,724.59,24403.47
PAY-000527,EMP-0038,2025-11,23700,0.0,7.07,1428.06,109.01,615.58,724.59,24403.47
PAY-000528,EMP-0038,2025-12,23700,0.0,7.07,1428.06,109.01,615.58,724.59,24403.47
PAY-000529,EMP-0038,2026-01,23700,0.0,7.07,1428.06,109.01,615.58,724.59,24403.47
