employee_id,current_role_id,target_role_id,weighted_skill_gap,skill_match_pct,chain_readiness,role_similarity,tenure_years,total_working_years,latest_eval_score,courses_completed,role_fit_score,suitability_label
EMP-0090,22,17,2.3,0.0,0.0,0.5,1.36,9,41.8,0,58.3,0
EMP-0090,22,18,3.1,0.0,71.4,0.5,1.36,9,41.8,0,58.3,0
EMP-0090,22,19,2.57,0.0,55.6,0.5,1.36,9,41.8,0,58.3,0
EMP-0090,22,20,1.25,25.0,100.0,0.5,1.36,9,41.8,0,58.3,0
EMP-0090,22,21,2.8,0.0,100.0,0.5,1.36,9,41.8,0,58.3,0
EMP-0091,8,1,1.25,33.3,33.3,0.5,1.3,18,42.8,1,62.5,0
EMP-0091,8,2,2.95,0.0,33.3,0.5,1.3,18,42.8,1,62.5,0
EMP-0091,8,3,1.15,14.3,50.0,0.5,1.3,18,42.8,1,62.5,0
EMP-0091,8,4,1.6,20.0,14.3,0.5,1.3,18,42.8,1,62.5,0
EMP-0091,8,5,3.64,0.0,20.0,0.5,1.3,18,42.8,1,62.5,0
EMP-0091,8,6,2.55,0.0,0.0,0.5,1.3,18,42.8,1,62.5,0
EMP-0091,8,7,1.4,33.3,0.0,0.5,1.3,18,42.8,1,62.5,0
EMP-0091,8,9,1.97,0.0,80.0,1.0,1.3,18,42.8,1,62.5,0
EMP-0091,8,10,2.05,14.3,83.3,1.0,1.3,18,42.8,1,62.5,0
EMP-0091,8,11,2.0,0.0,0.0,0.5,1.3,18,42.8,1,62.5,0
EMP-0091,8,12,3.35,0.0,14.3,0.5,1.3,18,42.8,1,62.5,0
EMP-0091,8,13,2.15,0.0,66.7,0.5,1.3,18,42.8,1,62.5,0
EMP-0091,8,14,3.4,0.0,16.7,0.5,1.3,18,42.8,1,62.5,0
EMP-0091,8,15,1.85,20.0,100.0,0.5,1.3,18,42.8,1,62.5,0
EMP-0091,8,16,2.06,14.3,60.0,0.5,1.3,18,42.8,1,62.5,0
EMP-0091,8,17,2.3,0.0,0.0,0.5,1.3,18,42.8,1,62.5,0
EMP-0091,8,18,3.55,0.0,14.3,0.5,1.3,18,42.8,1,62.5,0
EMP-0091,8,19,2.74,0.0,33.3,0.5,1.3,18,42.8,1,62.5,0
EMP-0091,8,20,2.0,0.0,50.0,0.5,1.3,18,42.8,1,62.5,0
EMP-0091,8,21,3.45,0.0,25.0,0.5,1.3,18,42.8,1,62.5,0
EMP-0091,8,22,2.2,0.0,0.0,0.5,1.3,18,42.8,1,62.5,0
EMP-0093,21,1,0.7,50.0,100.0,0.5,2.61,10,57.8,7,42.5,0
EMP-0093,21,2,2.3,0.0,88.9,0.5,2.61,10,57.8,7,42.5,0
EMP-0093,21,3,1.2,28.6,50.0,0.5,2.61,10,57.8,7,42.5,0
EMP-0093,21,4,1.4,10.0,71.4,0.5,2.61,10,57.8,7,42.5,0
EMP-0093,21,5,3.0,0.0,90.0,0.5,2.61,10,57.8,7,42.5,0
EMP-0093,21,6,1.65,0.0,75.0,0.5,2.61,10,57.8,7,42.5,0
EMP-0093,21,7,0.7,66.7,100.0,0.5,2.61,10,57.8,7,42.5,1
EMP-0093,21,8,1.6,28.6,60.0,0.5,2.61,10,57.8,7,42.5,0
EMP-0093,21,9,2.37,0.0,80.0,0.5,2.61,10,57.8,7,42.5,0
EMP-0093,21,10,2.1,0.0,66.7,0.5,2.61,10,57.8,7,42.5,0
EMP-0093,21,11,1.65,0.0,0.0,0.5,2.61,10,57.8,7,42.5,0
EMP-0093,21,12,3.0,0.0,57.1,0.5,2.61,10,57.8,7,42.5,0
EMP-0093,21,13,1.7,0.0,100.0,0.5,2.61,10,57.8,7,42.5,0
EMP-0093,21,14,2.75,0.0,66.7,0.5,2.61,10,57.8,7,42.5,0
EMP-0093,21,15,2.3,0.0,50.0,0.5,2.61,10,57.8,7,42.5,0
EMP-0093,21,16,2.17,14.3,60.0,0.5,2.61,10,57.8,7,42.5,0
EMP-0093,21,17,2.2,20.0,0.0,0.5,2.61,10,57.8,7,42.5,0
EMP-0093,21,18,3.3,0.0,57.1,0.5,2.61,10,57.8,7,42.5,0
EMP-0093,21,19,2.57,0.0,66.7,0.5,2.61,10,57.8,7,42.5,0
EMP-0093,21,20,0.65,25.0,100.0,1.0,2.61,10,57.8,7,42.5,0
EMP-0093,21,22,1.75,25.0,100.0,0.5,2.61,10,57.8,7,42.5,0
EMP-0094,1,2,2.35,0.0,88.9,1.0,1.49,15,53.4,1,75.0,0
EMP-0094,1,3,1.65,14.3,0.0,1.0,1.49,15,53.4,1,75.0,0
EMP-0094,1,4,1.45,20.0,71.4,1.0,1.49,15,53.4,1,75.0,0
EMP-0094,1,5,3.02,0.0,90.0,1.0,1.49,15,53.4,1,75.0,0
EMP-0094,1,6,1.8,0.0,100.0,1.0,1.49,15,53.4,1,75.0,0
EMP-0094,1,7,1.45,33.3,0.0,1.0,1.49,15,53.4,1,75.0,0
EMP-0094,1,8,2.35,0.0,0.0,0.5,1.49,15,53.4,1,75.0,0
EMP-0094,1,9,3.09,0.0,30.0,0.5,1.49,15,53.4,1,75.0,0
EMP-0094,1,10,2.65,0.0,33.3,0.5,1.49,15,53.4,1,75.0,0
EMP-0094,1,11,1.7,20.0,0.0,0.5,1.49,15,53.4,1,75.0,0
EMP-0094,1,12,3.15,0.0,71.4,0.5,1.49,15,53.4,1,75.0,0
EMP-0094,1,13,2.25,0.0,0.0,0.5,1.49,15,53.4,1,75.0,0
EMP-0094,1,14,3.2,0.0,66.7,0.5,1.49,15,53.4,1,75.0,0
EMP-0094,1,15,2.35,20.0,50.0,0.5,1.49,15,53.4,1,75.0,0
EMP-0094,1,16,1.8,14.3,60.0,0.5,1.49,15,53.4,1,75.0,0
EMP-0094,1,17,1.25,0.0,100.0,0.5,1.49,15,53.4,1,75.0,0
EMP-0094,1,18,3.2,0.0,71.4,0.5,1.49,15,53.4,1,75.0,0
EMP-0094,1,19,2.57,0.0,55.6,0.5,1.49,15,53.4,1,75.0,0
EMP-0094,1,20,2.0,0.0,50.0,0.5,1.49,15,53.4,1,75.0,0
EMP-0094,1,21,3.35,0.0,75.0,0.5,1.49,15,53.4,1,75.0,0
EMP-0094,1,22,2.2,0.0,0.0,0.5,1.49,15,53.4,1,75.0,0
EMP-0095,20,1,1.2,16.7,66.7,0.5,0.71,4,46.1,0,64.2,0
EMP-0095,20,2,2.85,0.0,66.7,0.5,0.71,4,46.1,0,64.2,0
EMP-0095,20,3,1.6,0.0,50.0,0.5,0.71,4,46.1,0,64.2,0
EMP-0095,20,4,1.55,0.0,57.1,0.5,0.71,4,46.1,0,64.2,0
EMP-0095,20,5,3.19,0.0,70.0,0.5,0.71,4,46.1,0,64.2,0
EMP-0095,20,6,2.55,0.0,0.0,0.5,0.71,4,46.1,0,64.2,0
EMP-0095,20,7,1.55,16.7,0.0,0.5,0.71,4,46.1,0,64.2,0
EMP-0095,20,8,2.3,14.3,0.0,0.5,0.71,4,46.1,0,64.2,0
EMP-0095,20,9,3.09,0.0,30.0,0.5,0.71,4,46.1,0,64.2,0
EMP-0095,20,10,2.35,0.0,33.3,0.5,0.71,4,46.1,0,64.2,0
EMP-0095,20,11,1.65,0.0,0.0,0.5,0.71,4,46.1,0,64.2,0
EMP-0095,20,12,3.0,0.0,57.1,0.5,0.71,4,46.1,0,64.2,0
EMP-0095,20,13,2.15,0.0,0.0,0.5,0.71,4,46.1,0,64.2,0
EMP-0095,20,14,3.05,0.0,50.0,0.5,0.71,4,46.1,0,64.2,0
EMP-0095,20,15,2.3,0.0,50.0,0.5,0.71,4,46.1,0,64.2,0
EMP-0095,20,16,2.45,0.0,20.0,0.5,0.71,4,46.1,0,64.2,0
EMP-0095,20,17,2.2,20.0,0.0,0.5,0.71,4,46.1,0,64.2,0
EMP-0095,20,18,3.3,0.0,57.1,0.5,0.71,4,46.1,0,64.2,0
EMP-0095,20,19,2.47,0.0,44.4,0.5,0.71,4,46.1,0,64.2,0
EMP-0095,20,21,2.35,0.0,100.0,1.0,0.71,4,46.1,0,64.2,0
EMP-0095,20,22,1.75,25.0,100.0,0.5,0.71,4,46.1,0,64.2,0
EMP-0096,11,1,1.65,16.7,0.0,0.5,1.91,2,54.5,1,81.7,0
EMP-0096,11,2,3.2,0.0,22.2,0.5,1.91,2,54.5,1,81.7,0
EMP-0096,11,3,1.75,0.0,0.0,0.5,1.91,2,54.5,1,81.7,0
EMP-0096,11,4,2.1,0.0,0.0,0.5,1.91,2,54.5,1,81.7,0
EMP-0096,11,5,3.64,0.0,20.0,0.5,1.91,2,54.5,1,81.7,0
EMP-0096,11,6,2.55,0.0,0.0,0.5,1.91,2,54.5,1,81.7,0
EMP-0096,11,7,1.45,16.7,0.0,0.5,1.91,2,54.5,1,81.7,0
EMP-0096,11,8,2.35,0.0,0.0,0.5,1.91,2,54.5,1,81.7,0
EMP-0096,11,9,3.14,0.0,20.0,0.5,1.91,2,54.5,1,81.7,0
EMP-0096,11,10,2.65,0.0,16.7,0.5,1.91,2,54.5,1,81.7,0
EMP-0096,11,12,2.65,0.0,42.9,1.0,1.91,2,54.5,1,81.7,0
EMP-0096,11,13,2.25,0.0,0.0,0.5,1.91,2,54.5,1,81.7,0
EMP-0096,11,14,3.4,0.0,50.0,0.5,1.91,2,54.5,1,81.7,0
EMP-0096,11,15,2.5,0.0,0.0,0.5,1.91,2,54.5,1,81.7,0
EMP-0096,11,16,2.0,0.0,60.0,0.5,1.91,2,54.5,1,81.7,0
EMP-0096,11,17,1.55,0.0,100.0,0.5,1.91,2,54.5,1,81.7,0
EMP-0096,11,18,3.55,0.0,28.6,0.5,1.91,2,54.5,1,81.7,0
EMP-0096,11,19,2.84,0.0,22.2,0.5,1.91,2,54.5,1,81.7,0
EMP-0096,11,20,2.0,0.0,50.0,0.5,1.91,2,54.5,1,81.7,0
EMP-0096,11,21,3.45,0.0,50.0,0.5,1.91,2,54.5,1,81.7,0
EMP-0096,11,22,2.0,0.0,0.0,0.5,1.91,2,54.5,1,81.7,0
EMP-0098,8,1,1.55,33.3,0.0,0.5,1.7,4,40.9,1,60.0,0
EMP-0098,8,2,3.15,0.0,11.1,0.5,1.7,4,40.9,1,60.0,0
EMP-0098,8,3,0.85,42.9,50.0,0.5,1.7,4,40.9,1,60.0,0
EMP-0098,8,4,1.75,10.0,14.3,0.5,1.7,4,40.9,1,60.0,0
EMP-0098,8,5,3.55,0.0,20.0,0.5,1.7,4,40.9,1,60.0,0
EMP-0098,8,6,2.45,0.0,25.0,0.5,1.7,4,40.9,1,60.0,0
EMP-0098,8,7,1.3,50.0,0.0,0.5,1.7,4,40.9,1,60.0,0
EMP-0098,8,9,2.3,0.0,60.0,1.0,1.7,4,40.9,1,60.0,0
EMP-0098,8,10,1.85,14.3,83.3,1.0,1.7,4,40.9,1,60.0,0
EMP-0098,8,11,1.8,0.0,0.0,0.5,1.7,4,40.9,1,60.0,0
EMP-0098,8,12,3.2,0.0,14.3,0.5,1.7,4,40.9,1,60.0,0
EMP-0098,8,13,2.05,0.0,66.7,0.5,1.7,4,40.9,1,60.0,0
EMP-0098,8,14,3.25,0.0,33.3,0.5,1.7,4,40.9,1,60.0,0
EMP-0098,8,15,2.45,0.0,0.0,0.5,1.7,4,40.9,1,60.0,0
EMP-0098,8,16,1.61,14.3,100.0,0.5,1.7,4,40.9,1,60.0,0
EMP-0098,8,17,1.55,20.0,100.0,0.5,1.7,4,40.9,1,60.0,0
EMP-0098,8,18,3.5,0.0,14.3,0.5,1.7,4,40.9,1,60.0,0
EMP-0098,8,19,2.59,0.0,33.3,0.5,1.7,4,40.9,1,60.0,0
EMP-0098,8,20,1.75,0.0,50.0,0.5,1.7,4,40.9,1,60.0,0
EMP-0098,8,21,3.25,0.0,25.0,0.5,1.7,4,40.9,1,60.0,0
EMP-0098,8,22,1.9,0.0,0.0,0.5,1.7,4,40.9,1,60.0,0
EMP-0099,17,1,1.65,16.7,0.0,0.5,1.01,17,45.9,1,60.8,0
EMP-0099,17,2,3.15,0.0,44.4,0.5,1.01,17,45.9,1,60.8,0
EMP-0099,17,3,1.75,0.0,0.0,0.5,1.01,17,45.9,1,60.8,0
EMP-0099,17,4,2.1,0.0,0.0,0.5,1.01,17,45.9,1,60.8,0
EMP-0099,17,5,3.37,0.0,40.0,0.5,1.01,17,45.9,1,60.8,0
EMP-0099,17,6,2.55,0.0,0.0,0.5,1.01,17,45.9,1,60.8,0
EMP-0099,17,7,1.55,16.7,0.0,0.5,1.01,17,45.9,1,60.8,0
EMP-0099,17,8,2.3,14.3,0.0,0.5,1.01,17,45.9,1,60.8,0
EMP-0099,17,9,3.09,0.0,30.0,0.5,1.01,17,45.9,1,60.8,0
EMP-0099,17,10,2.15,0.0,33.3,0.5,1.01,17,45.9,1,60.8,0
EMP-0099,17,11,1.45,20.0,0.0,0.5,1.01,17,45.9,1,60.8,0
EMP-0099,17,12,3.0,0.0,85.7,0.5,1.01,17,45.9,1,60.8,0
EMP-0099,17,13,2.15,0.0,0.0,0.5,1.01,17,45.9,1,60.8,0
EMP-0099,17,14,3.05,0.0,83.3,0.5,1.01,17,45.9,1,60.8,0
EMP-0099,17,15,2.45,0.0,0.0,0.5,1.01,17,45.9,1,60.8,0
EMP-0099,17,16,1.7,0.0,60.0,1.0,1.01,17,45.9,1,60.8,0
EMP-0099,17,18,2.8,0.0,100.0,0.5,1.01,17,45.9,1,60.8,0
EMP-0099,17,19,2.42,0.0,66.7,0.5,1.01,17,45.9,1,60.8,0
EMP-0099,17,20,1.2,0.0,100.0,0.5,1.01,17,45.9,1,60.8,0
EMP-0099,17,21,2.75,0.0,100.0,0.5,1.01,17,45.9,1,60.8,0
EMP-0099,17,22,1.75,25.0,100.0,0.5,1.01,17,45.9,1,60.8,0
EMP-0101,22,1,1.65,16.7,0.0,0.5,1.28,22,42.6,0,56.7,0
EMP-0101,22,2,3.2,0.0,11.1,0.5,1.28,22,42.6,0,56.7,0
EMP-0101,22,3,1.55,0.0,50.0,0.5,1.28,22,42.6,0,56.7,0
EMP-0101,22,4,2.1,0.0,0.0,0.5,1.28,22,42.6,0,56.7,0
EMP-0101,22,5,3.6,0.0,10.0,0.5,1.28,22,42.6,0,56.7,0
EMP-0101,22,6,2.55,0.0,0.0,0.5,1.28,22,42.6,0,56.7,0
EMP-0101,22,7,1.3,33.3,0.0,0.5,1.28,22,42.6,0,56.7,0
EMP-0101,22,8,2.05,14.3,40.0,0.5,1.28,22,42.6,0,56.7,0
EMP-0101,22,9,2.91,0.0,30.0,0.5,1.28,22,42.6,0,56.7,0
EMP-0101,22,10,2.45,0.0,33.3,0.5,1.28,22,42.6,0,56.7,0
EMP-0101,22,11,1.8,0.0,0.0,0.5,1.28,22,42.6,0,56.7,0
EMP-0101,22,12,3.2,0.0,14.3,0.5,1.28,22,42.6,0,56.7,0
EMP-0101,22,13,2.15,0.0,33.3,0.5,1.28,22,42.6,0,56.7,0
EMP-0101,22,14,3.25,0.0,33.3,0.5,1.28,22,42.6,0,56.7,0
EMP-0101,22,15,2.3,0.0,0.0,0.5,1.28,22,42.6,0,56.7,0
EMP-0101,22,16,1.95,0.0,80.0,0.5,1.28,22,42.6,0,56.7,0
EMP-0101,22,17,1.55,20.0,100.0,0.5,1.28,22,42.6,0,56.7,0
EMP-0101,22,18,3.5,0.0,14.3,0.5,1.28,22,42.6,0,56.7,0
EMP-0101,22,19,2.69,0.0,22.2,0.5,1.28,22,42.6,0,56.7,0
EMP-0101,22,20,1.2,0.0,100.0,0.5,1.28,22,42.6,0,56.7,0
EMP-0101,22,21,2.85,0.0,50.0,0.5,1.28,22,42.6,0,56.7,0
EMP-0102,7,1,1.1,33.3,66.7,1.0,0.52,16,49.0,0,67.5,0
EMP-0102,7,2,2.85,0.0,33.3,1.0,0.52,16,49.0,0,67.5,0
EMP-0102,7,3,1.4,28.6,50.0,1.0,0.52,16,49.0,0,67.5,0
EMP-0102,7,4,1.8,0.0,57.1,1.0,0.52,16,49.0,0,67.5,0
EMP-0102,7,5,3.49,0.0,50.0,1.0,0.52,16,49.0,0,67.5,0
EMP-0102,7,6,2.2,0.0,50.0,1.0,0.52,16,49.0,0,67.5,0
EMP-0102,7,8,2.2,0.0,20.0,0.5,0.52,16,49.0,0,67.5,0
EMP-0102,7,9,3.04,0.0,20.0,0.5,0.52,16,49.0,0,67.5,0
EMP-0102,7,10,2.65,0.0,16.7,0.5,0.52,16,49.0,0,67.5,0
EMP-0102,7,11,2.0,0.0,0.0,0.5,0.52,16,49.0,0,67.5,0
EMP-0102,7,12,3.35,0.0,14.3,0.5,0.52,16,49.0,0,67.5,0
EMP-0102,7,13,2.25,0.0,0.0,0.5,0.52,16,49.0,0,67.5,0
EMP-0102,7,14,3.4,0.0,16.7,0.5,0.52,16,49.0,0,67.5,0
EMP-0102,7,15,2.35,0.0,50.0,0.5,0.52,16,49.0,0,67.5,0
EMP-0102,7,16,2.3,0.0,40.0,0.5,0.52,16,49.0,0,67.5,0
EMP-0102,7,17,1.9,0.0,100.0,0.5,0.52,16,49.0,0,67.5,0
EMP-0102,7,18,3.55,0.0,14.3,0.5,0.52,16,49.0,0,67.5,0
EMP-0102,7,19,2.84,0.0,11.1,0.5,0.52,16,49.0,0,67.5,0
EMP-0102,7,20,2.0,0.0,50.0,0.5,0.52,16,49.0,0,67.5,0
EMP-0102,7,21,3.45,0.0,25.0,0.5,0.52,16,49.0,0,67.5,0
EMP-0102,7,22,2.0,0.0,0.0,0.5,0.52,16,49.0,0,67.5,0
EMP-0103,17,1,1.65,16.7,0.0,0.5,1.63,6,54.8,2,69.2,0
EMP-0103,17,2,3.2,0.0,11.1,0.5,1.63,6,54.8,2,69.2,0
EMP-0103,17,3,1.35,0.0,50.0,0.5,1.63,6,54.8,2,69.2,0
EMP-0103,17,4,1.95,0.0,0.0,0.5,1.63,6,54.8,2,69.2,0
EMP-0103,17,5,3.6,0.0,10.0,0.5,1.63,6,54.8,2,69.2,0
EMP-0103,17,6,2.55,0.0,0.0,0.5,1.63,6,54.8,2,69.2,0
EMP-0103,17,7,1.4,33.3,0.0,0.5,1.63,6,54.8,2,69.2,0
EMP-0103,17,8,1.7,14.3,60.0,0.5,1.63,6,54.8,2,69.2,0
EMP-0103,17,9,2.57,0.0,60.0,0.5,1.63,6,54.8,2,69.2,0
EMP-0103,17,10,2.0,0.0,50.0,0.5,1.63,6,54.8,2,69.2,0
EMP-0103,17,11,1.7,0.0,0.0,0.5,1.63,6,54.8,2,69.2,0
EMP-0103,17,12,3.2,0.0,28.6,0.5,1.63,6,54.8,2,69.2,0
EMP-0103,17,13,2.15,0.0,66.7,0.5,1.63,6,54.8,2,69.2,0
EMP-0103,17,14,3.25,0.0,50.0,0.5,1.63,6,54.8,2,69.2,0
EMP-0103,17,15,2.45,0.0,0.0,0.5,1.63,6,54.8,2,69.2,0
EMP-0103,17,16,1.43,14.3,100.0,1.0,1.63,6,54.8,2,69.2,0
EMP-0103,17,18,3.5,0.0,28.6,0.5,1.63,6,54.8,2,69.2,0
EMP-0103,17,19,2.69,0.0,44.4,0.5,1.63,6,54.8,2,69.2,0
EMP-0103,17,20,1.75,0.0,50.0,0.5,1.63,6,54.8,2,69.2,0
EMP-0103,17,21,3.25,0.0,25.0,0.5,1.63,6,54.8,2,69.2,0
EMP-0103,17,22,1.9,0.0,0.0,0.5,1.63,6,54.8,2,69.2,0
EMP-0105,20,1,1.65,16.7,0.0,0.5,2.45,4,46.7,1,74.2,0
EMP-0105,20,2,3.15,0.0,44.4,0.5,2.45,4,46.7,1,74.2,0
EMP-0105,20,3,1.55,0.0,50.0,0.5,2.45,4,46.7,1,74.2,0
EMP-0105,20,4,2.1,0.0,0.0,0.5,2.45,4,46.7,1,74.2,0
EMP-0105,20,5,3.37,0.0,40.0,0.5,2.45,4,46.7,1,74.2,0
EMP-0105,20,6,2.55,0.0,0.0,0.5,2.45,4,46.7,1,74.2,0
EMP-0105,20,7,1.4,33.3,0.0,0.5,2.45,4,46.7,1,74.2,0
EMP-0105,20,8,2.05,14.3,60.0,0.5,2.45,4,46.7,1,74.2,0
EMP-0105,20,9,2.94,0.0,60.0,0.5,2.45,4,46.7,1,74.2,0
EMP-0105,20,10,2.45,0.0,66.7,0.5,2.45,4,46.7,1,74.2,0
EMP-0105,20,11,1.65,0.0,0.0,0.5,2.45,4,46.7,1,74.2,0
EMP-0105,20,12,3.0,0.0,71.4,0.5,2.45,4,46.7,1,74.2,0
EMP-0105,20,13,2.15,0.0,33.3,0.5,2.45,4,46.7,1,74.2,0
EMP-0105,20,14,3.05,0.0,50.0,0.5,2.45,4,46.7,1,74.2,0
EMP-0105,20,15,2.45,0.0,0.0,0.5,2.45,4,46.7,1,74.2,0
EMP-0105,20,16,2.45,0.0,40.0,0.5,2.45,4,46.7,1,74.2,0
EMP-0105,20,17,2.2,20.0,0.0,0.5,2.45,4,46.7,1,74.2,0
EMP-0105,20,18,3.15,0.0,71.4,0.5,2.45,4,46.7,1,74.2,0
EMP-0105,20,19,2.3,0.0,77.8,0.5,2.45,4,46.7,1,74.2,0
EMP-0105,20,21,2.2,0.0,100.0,1.0,2.45,4,46.7,1,74.2,0
EMP-0105,20,22,1.75,25.0,100.0,0.5,2.45,4,46.7,1,74.2,0
EMP-0106,11,1,1.65,16.7,0.0,0.5,0.58,2,49.6,2,46.7,0
EMP-0106,11,2,3.2,0.0,22.2,0.5,0.58,2,49.6,2,46.7,0
EMP-0106,11,3,1.75,0.0,0.0,0.5,0.58,2,49.6,2,46.7,0
EMP-0106,11,4,2.1,0.0,0.0,0.5,0.58,2,49.6,2,46.7,0
EMP-0106,11,5,3.64,0.0,20.0,0.5,0.58,2,49.6,2,46.7,0
EMP-0106,11,6,2.55,0.0,0.0,0.5,0.58,2,49.6,2,46.7,0
EMP-0106,11,7,1.55,16.7,0.0,0.5,0.58,2,49.6,2,46.7,0
EMP-0106,11,8,2.35,0.0,0.0,0.5,0.58,2,49.6,2,46.7,0
EMP-0106,11,9,3.14,0.0,20.0,0.5,0.58,2,49.6,2,46.7,0
EMP-0106,11,10,2.65,0.0,16.7,0.5,0.58,2,49.6,2,46.7,0
EMP-0106,11,12,3.0,0.0,42.9,1.0,0.58,2,49.6,2,46.7,0
EMP-0106,11,13,2.25,0.0,0.0,0.5,0.58,2,49.6,2,46.7,0
EMP-0106,11,14,3.4,0.0,33.3,0.5,0.58,2,49.6,2,46.7,0
EMP-0106,11,15,2.65,0.0,0.0,0.5,0.58,2,49.6,2,46.7,0
EMP-0106,11,16,2.45,0.0,20.0,0.5,0.58,2,49.6,2,46.7,0
EMP-0106,11,17,2.2,0.0,0.0,0.5,0.58,2,49.6,2,46.7,0
EMP-0106,11,18,3.55,0.0,28.6,0.5,0.58,2,49.6,2,46.7,0
EMP-0106,11,19,2.84,0.0,22.2,0.5,0.58,2,49.6,2,46.7,0
EMP-0106,11,20,1.45,0.0,100.0,0.5,0.58,2,49.6,2,46.7,0
EMP-0106,11,21,3.05,0.0,75.0,0.5,0.58,2,49.6,2,46.7,0
EMP-0106,11,22,2.05,25.0,100.0,0.5,0.58,2,49.6,2,46.7,0
EMP-0108,1,2,2.35,0.0,88.9,1.0,0.51,6,42.1,0,75.0,0
EMP-0108,1,3,1.45,14.3,50.0,1.0,0.51,6,42.1,0,75.0,0
EMP-0108,1,4,1.5,10.0,57.1,1.0,0.51,6,42.1,0,75.0,0
EMP-0108,1,5,3.08,0.0,80.0,1.0,0.51,6,42.1,0,75.0,0
EMP-0108,1,6,2.45,0.0,25.0,1.0,0.51,6,42.1,0,75.0,0
EMP-0108,1,7,1.3,50.0,0.0,1.0,0.51,6,42.1,0,75.0,0
EMP-0108,1,8,1.75,0.0,80.0,0.5,0.51,6,42.1,0,75.0,0
EMP-0108,1,9,2.69,0.0,70.0,0.5,0.51,6,42.1,0,75.0,0
EMP-0108,1,10,2.45,0.0,83.3,0.5,0.51,6,42.1,0,75.0,0
EMP-0108,1,11,1.85,0.0,0.0,0.5,0.51,6,42.1,0,75.0,0
EMP-0108,1,12,3.15,0.0,71.4,0.5,0.51,6,42.1,0,75.0,0
EMP-0108,1,13,2.15,0.0,66.7,0.5,0.51,6,42.1,0,75.0,0
EMP-0108,1,14,3.2,0.0,50.0,0.5,0.51,6,42.1,0,75.0,0
EMP-0108,1,15,2.35,20.0,50.0,0.5,0.51,6,42.1,0,75.0,0
EMP-0108,1,16,2.3,0.0,60.0,0.5,0.51,6,42.1,0,75.0,0
EMP-0108,1,17,2.3,0.0,0.0,0.5,0.51,6,42.1,0,75.0,0
EMP-0108,1,18,3.2,0.0,71.4,0.5,0.51,6,42.1,0,75.0,0
EMP-0108,1,19,2.27,0.0,88.9,0.5,0.51,6,42.1,0,75.0,0
EMP-0108,1,20,2.0,0.0,50.0,0.5,0.51,6,42.1,0,75.0,0
EMP-0108,1,21,3.35,0.0,75.0,0.5,0.51,6,42.1,0,75.0,0
EMP-0108,1,22,2.2,0.0,0.0,0.5,0.51,6,42.1,0,75.0,0
EMP-0109,3,1,0.9,50.0,66.7,1.0,1.75,4,55.7,0,100.0,0
EMP-0109,3,2,2.75,0.0,33.3,1.0,1.75,4,55.7,0,100.0,0
EMP-0109,3,4,1.0,30.0,71.4,1.0,1.75,4,55.7,0,100.0,0
EMP-0109,3,5,3.21,0.0,50.0,1.0,1.75,4,55.7,0,100.0,0
EMP-0109,3,6,2.45,0.0,25.0,1.0,1.75,4,55.7,0,100.0,0
EMP-0109,3,7,1.0,50.0,100.0,1.0,1.75,4,55.7,0,100.0,0
EMP-0109,3,8,1.6,28.6,20.0,0.5,1.75,4,55.7,0,100.0,0
EMP-0109,3,9,2.7,0.0,20.0,0.5,1.75,4,55.7,0,100.0,0
EMP-0109,3,10,2.15,14.3,16.7,0.5,1.75,4,55.7,0,100.0,0
EMP-0109,3,11,1.5,0.0,100.0,0.5,1.75,4,55.7,0,100.0,0
EMP-0109,3,12,3.0,0.0,28.6,0.5,1.75,4,55.7,0,100.0,0
EMP-0109,3,13,2.15,0.0,0.0,0.5,1.75,4,55.7,0,100.0,0
EMP-0109,3,14,3.25,0.0,16.7,0.5,1.75,4,55.7,0,100.0,0
EMP-0109,3,15,2.15,20.0,50.0,0.5,1.75,4,55.7,0,100.0,0
EMP-0109,3,16,2.06,14.3,40.0,0.5,1.75,4,55.7,0,100.0,0
EMP-0109,3,17,1.8,20.0,100.0,0.5,1.75,4,55.7,0,100.0,0
EMP-0109,3,18,3.5,0.0,14.3,0.5,1.75,4,55.7,0,100.0,0
EMP-0109,3,19,2.69,0.0,11.1,0.5,1.75,4,55.7,0,100.0,0
EMP-0109,3,20,1.75,0.0,50.0,0.5,1.75,4,55.7,0,100.0,0
EMP-0109,3,21,3.25,0.0,25.0,0.5,1.75,4,55.7,0,100.0,0
EMP-0109,3,22,1.9,0.0,0.0,0.5,1.75,4,55.7,0,100.0,0
EMP-0110,1,2,1.7,11.1,88.9,1.0,2.99,11,42.2,1,87.5,0
EMP-0110,1,3,1.25,28.6,50.0,1.0,2.99,11,42.2,1,87.5,0
EMP-0110,1,4,1.25,40.0,57.1,1.0,2.99,11,42.2,1,87.5,0
EMP-0110,1,5,2.76,0.0,80.0,1.0,2.99,11,42.2,1,87.5,0
EMP-0110,1,6,2.25,12.5,25.0,1.0,2.99,11,42.2,1,87.5,0
EMP-0110,1,7,1.3,50.0,0.0,1.0,2.99,11,42.2,1,87.5,0
EMP-0110,1,8,1.75,28.6,60.0,0.5,2.99,11,42.2,1,87.5,0
EMP-0110,1,9,2.42,0.0,80.0,0.5,2.99,11,42.2,1,87.5,0
EMP-0110,1,10,2.45,0.0,66.7,0.5,2.99,11,42.2,1,87.5,0
EMP-0110,1,11,1.5,20.0,0.0,0.5,2.99,11,42.2,1,87.5,0
