employee_id,date,status,absence_reason,check_in_time,check_out_time,overtime_hours,worked_hours,early_leave_minutes
EMP-0001,2025-11-27,Absent,Personal Leave,,,0.0,0.0,0
EMP-0001,2025-11-30,Present,,09:06,17:12,0.1,8.1,0
EMP-0001,2025-12-01,Present,,09:00,17:18,0.3,8.3,0
EMP-0001,2025-12-02,Present,,09:03,17:06,0.05,8.05,0
EMP-0001,2025-12-03,Absent,Sick Leave,,,0.0,0.0,0
EMP-0001,2025-12-04,Late,Late Arrival,09:13,17:06,0.0,7.88,0
EMP-0001,2025-12-07,Half-Day,Half Day,09:17,13:28,0.0,4.18,212
EMP-0001,2025-12-08,Present,,09:00,17:12,0.2,8.2,0
EMP-0001,2025-12-09,Present,,09:03,18:36,1.55,9.55,0
EMP-0001,2025-12-10,Absent,Vacation / Annual Leave,,,0.0,0.0,0
EMP-0001,2025-12-11,Present,,09:01,17:06,0.08,8.08,0
EMP-0001,2025-12-14,Present,,09:01,17:06,0.08,8.08,0
EMP-0001,2025-12-15,Present,,09:00,17:00,0.0,8.0,0
EMP-0001,2025-12-16,Present,,09:08,18:00,0.87,8.87,0
EMP-0001,2025-12-17,Half-Day,Half Day,09:02,13:09,0.0,4.12,231
EMP-0001,2025-12-18,Late,Late Arrival,09:49,17:18,0.0,7.48,0
EMP-0001,2025-12-21,Present,,09:06,17:12,0.1,8.1,0
EMP-0001,2025-12-22,Present,,09:07,17:54,0.78,8.78,0
EMP-0001,2025-12-23,Present,,09:04,17:30,0.43,8.43,0
EMP-0001,2025-12-24,Present,,09:01,18:48,1.78,9.78,0
EMP-0001,2025-12-25,Present,,09:04,17:06,0.03,8.03,0
EMP-0001,2025-12-28,Late,Late Arrival,09:45,17:06,0.0,7.35,0
EMP-0001,2025-12-29,Present,,09:04,17:48,0.73,8.73,0
EMP-0001,2025-12-30,Half-Day,Half Day,09:07,13:07,0.0,4.0,233
EMP-0001,2025-12-31,Present,,09:08,17:00,0.0,7.87,0
EMP-0002,2024-12-18,Late,Late Arrival,09:31,17:06,0.0,7.58,0
EMP-0002,2024-12-19,Present,,09:07,17:18,0.18,8.18,0
EMP-0002,2024-12-22,Present,,09:08,17:00,0.0,7.87,0
EMP-0002,2024-12-23,Present,,09:06,17:00,0.0,7.9,0
EMP-0002,2024-12-24,Absent,Unpaid Leave,,,0.0,0.0,0
EMP-0002,2024-12-25,Late,Late Arrival,10:35,17:00,0.0,6.42,0
EMP-0002,2024-12-26,Present,,09:07,17:30,0.38,8.38,0
EMP-0002,2024-12-29,Present,,09:04,17:18,0.23,8.23,0
EMP-0002,2024-12-30,Late,Late Arrival,10:08,17:06,0.0,6.97,0
EMP-0002,2024-12-31,Present,,09:04,17:00,0.0,7.93,0
EMP-0002,2025-01-01,Present,,09:00,17:06,0.1,8.1,0
EMP-0002,2025-01-02,Present,,09:06,17:36,0.5,8.5,0
EMP-0002,2025-01-05,Present,,09:05,17:18,0.22,8.22,0
EMP-0002,2025-01-06,Present,,09:03,17:36,0.55,8.55,0
EMP-0002,2025-01-07,Present,,09:07,17:36,0.48,8.48,0
EMP-0002,2025-01-08,Present,,09:06,17:06,0.0,8.0,0
EMP-0002,2025-01-09,Present,,09:08,17:54,0.77,8.77,0
EMP-0002,2025-01-12,Present,,09:07,17:18,0.18,8.18,0
EMP-0002,2025-01-13,Present,,09:04,17:36,0.53,8.53,0
EMP-0002,2025-01-14,Present,,09:01,17:12,0.18,8.18,0
EMP-0002,2025-01-15,Present,,09:08,17:24,0.27,8.27,0
EMP-0002,2025-01-16,Present,,09:00,17:00,0.0,8.0,0
EMP-0002,2025-01-19,Absent,Other,,,0.0,0.0,0
EMP-0002,2025-01-20,Present,,09:01,17:06,0.08,8.08,0
EMP-0002,2025-01-21,Present,,09:08,17:18,0.17,8.17,0
EMP-0002,2025-01-22,Present,,09:04,17:24,0.33,8.33,0
EMP-0002,2025-01-23,Present,,09:07,17:18,0.18,8.18,0
EMP-0002,2025-01-26,Present,,09:01,17:18,0.28,8.28,0
EMP-0002,2025-01-27,Present,,09:03,17:06,0.05,8.05,0
EMP-0002,2025-01-28,Present,,09:05,17:12,0.12,8.12,0
EMP-0002,2025-01-29,Present,,09:05,17:00,0.0,7.92,0
EMP-0002,2025-01-30,Present,,09:07,17:24,0.28,8.28,0
EMP-0002,2025-02-02,Present,,09:01,17:06,0.08,8.08,0
EMP-0002,2025-02-03,Present,,09:06,18:18,1.2,9.2,0
EMP-0002,2025-02-04,Present,,09:05,17:36,0.52,8.52,0
EMP-0002,2025-02-05,Present,,09:04,17:36,0.53,8.53,0
EMP-0002,2025-02-06,Absent,Sick Leave,,,0.0,0.0,0
EMP-0002,2025-02-09,Absent,Personal Leave,,,0.0,0.0,0
EMP-0002,2025-02-10,Half-Day,Half Day,09:04,13:17,0.0,4.22,223
EMP-0002,2025-02-11,Absent,Sick Leave,,,0.0,0.0,0
EMP-0002,2025-02-12,Present,,09:06,17:00,0.0,7.9,0
EMP-0002,2025-02-13,Absent,Unpaid Leave,,,0.0,0.0,0
EMP-0002,2025-02-16,Present,,09:01,17:06,0.08,8.08,0
EMP-0002,2025-02-17,Present,,09:04,17:48,0.73,8.73,0
EMP-0002,2025-02-18,Present,,09:02,17:06,0.07,8.07,0
EMP-0002,2025-02-19,Present,,09:02,17:06,0.07,8.07,0
EMP-0002,2025-02-20,Present,,09:05,17:18,0.22,8.22,0
EMP-0002,2025-02-23,Present,,09:04,17:06,0.03,8.03,0
EMP-0002,2025-02-24,Present,,09:06,17:00,0.0,7.9,0
EMP-0002,2025-02-25,Present,,09:08,17:30,0.37,8.37,0
EMP-0002,2025-02-26,Present,,09:08,17:36,0.47,8.47,0
EMP-0002,2025-02-27,Present,,09:02,17:06,0.07,8.07,0
EMP-0002,2025-03-02,Present,,09:06,18:18,1.2,9.2,0
EMP-0002,2025-03-03,Present,,09:00,17:12,0.2,8.2,0
EMP-0002,2025-03-04,Absent,Sick Leave,,,0.0,0.0,0
EMP-0002,2025-03-05,Present,,09:01,17:00,0.0,7.98,0
EMP-0002,2025-03-06,Present,,09:05,17:18,0.22,8.22,0
EMP-0002,2025-03-09,Present,,09:03,17:06,0.05,8.05,0
EMP-0002,2025-03-10,Present,,09:01,17:36,0.58,8.58,0
EMP-0002,2025-03-11,Present,,09:06,17:06,0.0,8.0,0
EMP-0002,2025-03-12,Present,,09:07,17:00,0.0,7.88,0
EMP-0002,2025-03-13,Present,,09:05,17:36,0.52,8.52,0
EMP-0002,2025-03-16,Present,,09:07,17:24,0.28,8.28,0
EMP-0002,2025-03-17,Present,,09:07,17:18,0.18,8.18,0
EMP-0002,2025-03-18,Present,,09:02,17:18,0.27,8.27,0
EMP-0002,2025-03-19,Present,,09:07,17:00,0.0,7.88,0
EMP-0002,2025-03-20,Present,,09:08,17:06,0.0,7.97,0
EMP-0002,2025-03-23,Absent,Vacation / Annual Leave,,,0.0,0.0,0
EMP-0002,2025-03-24,Present,,09:07,17:42,0.58,8.58,0
EMP-0002,2025-03-25,Present,,09:08,17:12,0.07,8.07,0
EMP-0002,2025-03-26,Present,,09:06,17:36,0.5,8.5,0
EMP-0002,2025-03-27,Present,,09:05,17:18,0.22,8.22,0
EMP-0002,2025-03-30,Present,,09:05,17:12,0.12,8.12,0
EMP-0002,2025-03-31,Present,,09:00,17:06,0.1,8.1,0
EMP-0002,2025-04-01,Present,,09:01,17:06,0.08,8.08,0
EMP-0002,2025-04-02,Present,,09:07,17:30,0.38,8.38,0
EMP-0002,2025-04-03,Absent,Personal Leave,,,0.0,0.0,0
EMP-0002,2025-04-06,Present,,09:00,17:12,0.2,8.2,0
EMP-0002,2025-04-07,Present,,09:04,17:06,0.03,8.03,0
EMP-0002,2025-04-08,Present,,09:06,17:18,0.2,8.2,0
EMP-0002,2025-04-09,Present,,09:05,17:12,0.12,8.12,0
EMP-0002,2025-04-10,Present,,09:02,17:00,0.0,7.97,0
EMP-0002,2025-04-13,Late,Late Arrival,09:42,17:36,0.0,7.9,0
EMP-0002,2025-04-14,Present,,09:04,17:24,0.33,8.33,0
EMP-0002,2025-04-15,Present,,09:02,18:24,1.37,9.37,0
EMP-0002,2025-04-16,Present,,09:06,17:30,0.4,8.4,0
EMP-0002,2025-04-17,Present,,09:06,17:06,0.0,8.0,0
EMP-0002,2025-04-20,Absent,Personal Leave,,,0.0,0.0,0
EMP-0002,2025-04-21,Present,,09:02,17:06,0.07,8.07,0
EMP-0002,2025-04-22,Present,,09:07,17:00,0.0,7.88,0
EMP-0002,2025-04-23,Present,,09:00,17:30,0.5,8.5,0
EMP-0002,2025-04-24,Present,,09:01,17:18,0.28,8.28,0
EMP-0002,2025-04-27,Present,,09:05,17:18,0.22,8.22,0
EMP-0002,2025-04-28,Present,,09:04,17:54,0.83,8.83,0
EMP-0002,2025-04-29,Present,,09:03,17:00,0.0,7.95,0
EMP-0002,2025-04-30,Present,,09:02,17:00,0.0,7.97,0
EMP-0002,2025-05-01,Present,,09:08,18:00,0.87,8.87,0
EMP-0002,2025-05-04,Present,,09:05,18:06,1.02,9.02,0
EMP-0002,2025-05-05,Present,,09:07,17:18,0.18,8.18,0
EMP-0002,2025-05-06,Present,,09:08,17:24,0.27,8.27,0
EMP-0002,2025-05-07,Present,,09:05,17:18,0.22,8.22,0
EMP-0002,2025-05-08,Present,,09:08,17:06,0.0,7.97,0
EMP-0002,2025-05-11,Present,,09:01,17:12,0.18,8.18,0
EMP-0002,2025-05-12,Present,,09:05,17:48,0.72,8.72,0
EMP-0002,2025-05-13,Absent,Other,,,0.0,0.0,0
EMP-0002,2025-05-14,Present,,09:04,17:06,0.03,8.03,0
EMP-0002,2025-05-15,Present,,09:03,17:42,0.65,8.65,0
EMP-0002,2025-05-18,Present,,09:08,18:36,1.47,9.47,0
EMP-0002,2025-05-19,Present,,09:08,17:12,0.07,8.07,0
EMP-0002,2025-05-20,Present,,09:06,17:36,0.5,8.5,0
EMP-0002,2025-05-21,Present,,09:05,17:18,0.22,8.22,0
EMP-0002,2025-05-22,Present,,09:06,17:24,0.3,8.3,0
EMP-0002,2025-05-25,Absent,Vacation / Annual Leave,,,0.0,0.0,0
EMP-0002,2025-05-26,Present,,09:05,17:24,0.32,8.32,0
EMP-0002,2025-05-27,Present,,09:01,17:18,0.28,8.28,0
EMP-0002,2025-05-28,Present,,09:05,17:00,0.0,7.92,0
EMP-0002,2025-05-29,Present,,09:02,17:18,0.27,8.27,0
EMP-0002,2025-06-01,Present,,09:07,18:00,0.88,8.88,0
EMP-0002,2025-06-02,Present,,09:04,17:18,0.23,8.23,0
EMP-0002,2025-06-03,Present,,09:00,17:42,0.7,8.7,0
EMP-0002,2025-06-04,Present,,09:06,17:06,0.0,8.0,0
EMP-0002,2025-06-05,Present,,09:04,17:48,0.73,8.73,0
EMP-0002,2025-06-08,Absent,Vacation / Annual Leave,,,0.0,0.0,0
EMP-0002,2025-06-09,Present,,09:03,17:30,0.45,8.45,0
EMP-0002,2025-06-10,Late,Late Arrival,10:25,17:24,0.0,6.98,0
EMP-0002,2025-06-11,Present,,09:08,17:06,0.0,7.97,0
EMP-0002,2025-06-12,Present,,09:07,17:18,0.18,8.18,0
EMP-0002,2025-06-15,Late,Late Arrival,09:27,17:00,0.0,7.55,0
EMP-0002,2025-06-16,Late,Late Arrival,10:35,17:18,0.0,6.72,0
EMP-0002,2025-06-17,Absent,Personal Leave,,,0.0,0.0,0
EMP-0002,2025-06-18,Present,,09:06,17:18,0.2,8.2,0
EMP-0002,2025-06-19,Present,,09:04,17:00,0.0,7.93,0
EMP-0002,2025-06-22,Present,,09:00,17:00,0.0,8.0,0
EMP-0002,2025-06-23,Present,,09:03,17:30,0.45,8.45,0
EMP-0002,2025-06-24,Present,,09:05,18:00,0.92,8.92,0
EMP-0002,2025-06-25,Present,,09:05,17:48,0.72,8.72,0
EMP-0002,2025-06-26,Present,,09:02,17:18,0.27,8.27,0
EMP-0002,2025-06-29,Present,,09:02,17:00,0.0,7.97,0
EMP-0002,2025-06-30,Late,Late Arrival,10:30,17:18,0.0,6.8,0
EMP-0002,2025-07-01,Present,,09:07,17:18,0.18,8.18,0
EMP-0002,2025-07-02,Present,,09:01,17:18,0.28,8.28,0
EMP-0002,2025-07-03,Present,,09:06,18:18,1.2,9.2,0
EMP-0002,2025-07-06,Present,,09:04,18:00,0.93,8.93,0
EMP-0002,2025-07-07,Present,,09:08,17:06,0.0,7.97,0
EMP-0002,2025-07-08,Present,,09:02,17:00,0.0,7.97,0
EMP-0002,2025-07-09,Late,Late Arrival,10:30,18:24,0.0,7.9,0
EMP-0002,2025-07-10,Absent,Other,,,0.0,0.0,0
EMP-0002,2025-07-13,Present,,09:06,17:06,0.0,8.0,0
EMP-0002,2025-07-14,Present,,09:02,17:12,0.17,8.17,0
EMP-0002,2025-07-15,Present,,09:03,17:06,0.05,8.05,0
EMP-0002,2025-07-16,Present,,09:02,17:06,0.07,8.07,0
EMP-0002,2025-07-17,Present,,09:01,17:36,0.58,8.58,0
EMP-0002,2025-07-20,Present,,09:02,17:00,0.0,7.97,0
EMP-0002,2025-07-21,Late,Late Arrival,09:39,17:06,0.0,7.45,0
EMP-0002,2025-07-22,Present,,09:07,17:48,0.68,8.68,0
EMP-0002,2025-07-23,Present,,09:07,17:12,0.08,8.08,0
EMP-0002,2025-07-24,Present,,09:05,18:00,0.92,8.92,0
EMP-0002,2025-07-27,Present,,09:01,17:36,0.58,8.58,0
EMP-0002,2025-07-28,Present,,09:03,17:18,0.25,8.25,0
EMP-0002,2025-07-29,Present,,09:04,18:06,1.03,9.03,0
EMP-0002,2025-07-30,Late,Late Arrival,10:18,17:18,0.0,7.0,0
EMP-0002,2025-07-31,Present,,09:07,17:30,0.38,8.38,0
EMP-0002,2025-08-03,Present,,09:03,17:48,0.75,8.75,0
EMP-0002,2025-08-04,Present,,09:08,18:30,1.37,9.37,0
EMP-0002,2025-08-05,Late,Late Arrival,09:53,17:06,0.0,7.22,0
EMP-0002,2025-08-06,Present,,09:04,17:06,0.03,8.03,0
EMP-0002,2025-08-07,Present,,09:00,17:36,0.6,8.6,0
EMP-0002,2025-08-10,Present,,09:08,17:18,0.17,8.17,0
EMP-0002,2025-08-11,Present,,09:00,17:12,0.2,8.2,0
EMP-0002,2025-08-12,Present,,09:02,18:42,1.67,9.67,0
EMP-0002,2025-08-13,Present,,09:06,17:36,0.5,8.5,0
EMP-0002,2025-08-14,Present,,09:03,17:18,0.25,8.25,0
EMP-0002,2025-08-17,Present,,09:07,17:42,0.58,8.58,0
EMP-0002,2025-08-18,Present,,09:06,17:24,0.3,8.3,0
EMP-0002,2025-08-19,Present,,09:03,17:12,0.15,8.15,0
EMP-0002,2025-08-20,Present,,09:08,17:12,0.07,8.07,0
EMP-0002,2025-08-21,Present,,09:07,17:24,0.28,8.28,0
EMP-0002,2025-08-24,Present,,09:06,17:00,0.0,7.9,0
EMP-0002,2025-08-25,Present,,09:08,17:06,0.0,7.97,0
EMP-0002,2025-08-26,Present,,09:01,17:54,0.88,8.88,0
EMP-0002,2025-08-27,Present,,09:06,17:12,0.1,8.1,0
EMP-0002,2025-08-28,Present,,09:08,17:24,0.27,8.27,0
EMP-0002,2025-08-31,Present,,09:07,17:30,0.38,8.38,0
EMP-0002,2025-09-01,Present,,09:04,17:12,0.13,8.13,0
EMP-0002,2025-09-02,Present,,09:04,18:42,1.63,9.63,0
EMP-0002,2025-09-03,Late,Late Arrival,09:43,17:36,0.0,7.88,0
EMP-0002,2025-09-04,Present,,09:05,17:12,0.12,8.12,0
EMP-0002,2025-09-07,Present,,09:03,17:30,0.45,8.45,0
EMP-0002,2025-09-08,Present,,09:01,17:24,0.38,8.38,0
EMP-0002,2025-09-09,Present,,09:01,18:24,1.38,9.38,0
EMP-0002,2025-09-10,Late,Late Arrival,10:31,17:00,0.0,6.48,0
EMP-0002,2025-09-11,Present,,09:07,17:30,0.38,8.38,0
EMP-0002,2025-09-14,Late,Late Arrival,10:25,17:06,0.0,6.68,0
EMP-0002,2025-09-15,Late,Late Arrival,09:53,17:42,0.0,7.82,0
EMP-0002,2025-09-16,Present,,09:03,18:06,1.05,9.05,0
EMP-0002,2025-09-17,Present,,09:05,17:24,0.32,8.32,0
EMP-0002,2025-09-18,Present,,09:01,17:06,0.08,8.08,0
EMP-0002,2025-09-21,Present,,09:04,17:00,0.0,7.93,0
EMP-0002,2025-09-22,Present,,09:04,17:00,0.0,7.93,0
EMP-0002,2025-09-23,Present,,09:06,18:00,0.9,8.9,0
EMP-0002,2025-09-24,Present,,09:02,17:42,0.67,8.67,0
EMP-0002,2025-09-25,Present,,09:06,17:18,0.2,8.2,0
EMP-0002,2025-09-28,Present,,09:03,17:24,0.35,8.35,0
EMP-0002,2025-09-29,Present,,09:06,17:00,0.0,7.9,0
EMP-0002,2025-09-30,Present,,09:04,17:00,0.0,7.93,0
EMP-0002,2025-10-01,Present,,09:08,17:06,0.0,7.97,0
EMP-0002,2025-10-02,Present,,09:02,18:18,1.27,9.27,0
EMP-0002,2025-10-05,Present,,09:07,18:18,1.18,9.18,0
EMP-0002,2025-10-06,Present,,09:07,17:12,0.08,8.08,0
EMP-0002,2025-10-07,Present,,09:01,17:24,0.38,8.38,0
EMP-0002,2025-10-08,Present,,09:06,17:12,0.1,8.1,0
EMP-0002,2025-10-09,Present,,09:01,17:24,0.38,8.38,0
EMP-0002,2025-10-12,Present,,09:06,17:18,0.2,8.2,0
EMP-0002,2025-10-13,Present,,09:07,17:00,0.0,7.88,0
EMP-0002,2025-10-14,Present,,09:06,17:30,0.4,8.4,0
EMP-0002,2025-10-15,Present,,09:04,17:24,0.33,8.33,0
EMP-0002,2025-10-16,Present,,09:02,17:00,0.0,7.97,0
EMP-0002,2025-10-19,Present,,09:04,17:30,0.43,8.43,0
EMP-0002,2025-10-20,Present,,09:06,17:42,0.6,8.6,0
EMP-0002,2025-10-21,Late,Late Arrival,09:29,17:00,0.0,7.52,0
EMP-0002,2025-10-22,Present,,09:08,17:06,0.0,7.97,0
EMP-0002,2025-10-23,Present,,09:05,17:18,0.22,8.22,0
EMP-0002,2025-10-26,Present,,09:05,17:42,0.62,8.62,0
EMP-0002,2025-10-27,Present,,09:05,17:24,0.32,8.32,0
EMP-0002,2025-10-28,Present,,09:03,17:06,0.05,8.05,0
EMP-0002,2025-10-29,Present,,09:01,17:06,0.08,8.08,0
EMP-0002,2025-10-30,Present,,09:03,18:06,1.05,9.05,0
EMP-0002,2025-11-02,Late,Late Arrival,09:14,17:18,0.07,8.07,0
EMP-0002,2025-11-03,Late,Late Arrival,10:23,17:36,0.0,7.22,0
EMP-0002,2025-11-04,Present,,09:06,17:24,0.3,8.3,0
EMP-0002,2025-11-05,Present,,09:07,17:06,0.0,7.98,0
EMP-0002,2025-11-06,Absent,Other,,,0.0,0.0,0
EMP-0002,2025-11-09,Present,,09:07,17:06,0.0,7.98,0
EMP-0002,2025-11-10,Present,,09:07,17:00,0.0,7.88,0
EMP-0002,2025-11-11,Present,,09:01,17:06,0.08,8.08,0
EMP-0002,2025-11-12,Present,,09:01,17:24,0.38,8.38,0
EMP-0002,2025-11-13,Present,,09:06,17:00,0.0,7.9,0
EMP-0002,2025-11-16,Late,Late Arrival,09:48,17:18,0.0,7.5,0
EMP-0002,2025-11-17,Present,,09:01,17:06,0.08,8.08,0
EMP-0002,2025-11-18,Late,Late Arrival,09:22,17:12,0.0,7.83,0
EMP-0002,2025-11-19,Present,,09:01,17:24,0.38,8.38,0
EMP-0002,2025-11-20,Present,,09:06,17:24,0.3,8.3,0
EMP-0002,2025-11-23,Present,,09:07,17:18,0.18,8.18,0
EMP-0002,2025-11-24,Present,,09:08,17:06,0.0,7.97,0
EMP-0002,2025-11-25,Present,,09:01,17:06,0.08,8.08,0
EMP-0002,2025-11-26,Absent,Vacation / Annual Leave,,,0.0,0.0,0
EMP-0002,2025-11-27,Absent,Personal Leave,,,0.0,0.0,0
EMP-0002,2025-11-30,Present,,09:08,17:18,0.17,8.17,0
EMP-0002,2025-12-01,Present,,09:05,17:06,0.02,8.02,0
EMP-0002,2025-12-02,Absent,Vacation / Annual Leave,,,0.0,0.0,0
EMP-0002,2025-12-03,Present,,09:07,17:24,0.28,8.28,0
EMP-0002,2025-12-04,Present,,09:06,17:00,0.0,7.9,0
EMP-0002,2025-12-07,Present,,09:02,17:12,0.17,8.17,0
EMP-0002,2025-12-08,Present,,09:07,18:06,0.98,8.98,0
EMP-0002,2025-12-09,Present,,09:03,17:06,0.05,8.05,0
EMP-0002,2025-12-10,Present,,09:08,17:24,0.27,8.27,0
EMP-0002,2025-12-11,Present,,09:04,17:00,0.0,7.93,0
EMP-0002,2025-12-14,Present,,09:07,17:12,0.08,8.08,0
EMP-0002,2025-12-15,Absent,Other,,,0.0,0.0,0
EMP-0002,2025-12-16,Present,,09:05,17:06,0.02,8.02,0
EMP-0002,2025-12-17,Present,,09:08,17:42,0.57,8.57,0
EMP-0002,2025-12-18,Present,,09:02,17:18,0.27,8.27,0
EMP-0002,2025-12-21,Present,,09:08,17:18,0.17,8.17,0
EMP-0002,2025-12-22,Present,,09:08,17:42,0.57,8.57,0
EMP-0002,2025-12-23,Present,,09:06,18:18,1.2,9.2,0
EMP-0002,2025-12-24,Present,,09:06,17:54,0.8,8.8,0
EMP-0002,2025-12-25,Present,,09:08,17:24,0.27,8.27,0
EMP-0002,2025-12-28,Present,,09:04,17:24,0.33,8.33,0
EMP-0002,2025-12-29,Present,,09:01,17:12,0.18,8.18,0
EMP-0002,2025-12-30,Present,,09:04,17:24,0.33,8.33,0
EMP-0002,2025-12-31,Present,,09:02,17:30,0.47,8.47,0
EMP-0003,2024-11-12,Present,,09:07,17:30,0.38,8.38,0
EMP-0003,2024-11-13,Present,,09:03,17:06,0.05,8.05,0
EMP-0003,2024-11-14,Present,,09:00,17:06,0.1,8.1,0
EMP-0003,2024-11-17,Present,,09:01,17:24,0.38,8.38,0
EMP-0003,2024-11-18,Present,,09:02,17:12,0.17,8.17,0
EMP-0003,2024-11-19,Present,,09:06,17:12,0.1,8.1,0
EMP-0003,2024-11-20,Present,,09:08,17:24,0.27,8.27,0
EMP-0003,2024-11-21,Absent,Emergency,,,0.0,0.0,0
EMP-0003,2024-11-24,Present,,09:08,17:06,0.0,7.97,0
EMP-0003,2024-11-25,Late,Late Arrival,09:59,17:36,0.0,7.62,0
EMP-0003,2024-11-26,Present,,09:01,17:12,0.18,8.18,0
EMP-0003,2024-11-27,Present,,09:07,17:06,0.0,7.98,0
EMP-0003,2024-11-28,Absent,Sick Leave,,,0.0,0.0,0
EMP-0003,2024-12-01,Present,,09:03,17:36,0.55,8.55,0
EMP-0003,2024-12-02,Present,,09:02,18:54,1.87,9.87,0
EMP-0003,2024-12-03,Present,,09:06,17:06,0.0,8.0,0
EMP-0003,2024-12-04,Present,,09:04,17:54,0.83,8.83,0
EMP-0003,2024-12-05,Present,,09:02,17:18,0.27,8.27,0
EMP-0003,2024-12-08,Present,,09:02,17:12,0.17,8.17,0
EMP-0003,2024-12-09,Present,,09:04,17:18,0.23,8.23,0
EMP-0003,2024-12-10,Late,Late Arrival,09:31,17:30,0.0,7.98,0
EMP-0003,2024-12-11,Present,,09:05,17:00,0.0,7.92,0
EMP-0003,2024-12-12,Present,,09:00,17:06,0.1,8.1,0
EMP-0003,2024-12-15,Present,,09:01,17:06,0.08,8.08,0
EMP-0003,2024-12-16,Present,,09:00,17:12,0.2,8.2,0
EMP-0003,2024-12-17,Late,Late Arrival,09:38,17:42,0.07,8.07,0
EMP-0003,2024-12-18,Present,,09:03,17:12,0.15,8.15,0
EMP-0003,2024-12-19,Present,,09:03,17:06,0.05,8.05,0
EMP-0003,2024-12-22,Present,,09:02,17:54,0.87,8.87,0
EMP-0003,2024-12-23,Late,Late Arrival,09:32,17:06,0.0,7.57,0
EMP-0003,2024-12-24,Present,,09:08,17:12,0.07,8.07,0
EMP-0003,2024-12-25,Present,,09:06,17:24,0.3,8.3,0
EMP-0003,2024-12-26,Late,Late Arrival,10:18,17:18,0.0,7.0,0
EMP-0003,2024-12-29,Half-Day,Half Day,09:03,13:05,0.0,4.03,235
EMP-0003,2024-12-30,Present,,09:07,17:18,0.18,8.18,0
EMP-0003,2024-12-31,Present,,09:03,17:00,0.0,7.95,0
EMP-0003,2025-01-01,Present,,09:04,17:06,0.03,8.03,0
EMP-0003,2025-01-02,Present,,09:08,17:00,0.0,7.87,0
EMP-0003,2025-01-05,Present,,09:06,17:06,0.0,8.0,0
EMP-0003,2025-01-06,Present,,09:07,18:12,1.08,9.08,0
EMP-0003,2025-01-07,Present,,09:08,17:00,0.0,7.87,0
EMP-0003,2025-01-08,Late,Late Arrival,10:02,17:36,0.0,7.57,0
EMP-0003,2025-01-09,Present,,09:06,17:18,0.2,8.2,0
EMP-0003,2025-01-12,Present,,09:02,17:18,0.27,8.27,0
EMP-0003,2025-01-13,Present,,09:05,17:54,0.82,8.82,0
EMP-0003,2025-01-14,Present,,09:00,17:30,0.5,8.5,0
EMP-0003,2025-01-15,Present,,09:03,17:36,0.55,8.55,0
EMP-0003,2025-01-16,Present,,09:03,19:06,2.05,10.05,0
EMP-0003,2025-01-19,Late,Late Arrival,09:42,18:06,0.4,8.4,0
EMP-0003,2025-01-20,Present,,09:02,17:30,0.47,8.47,0
EMP-0003,2025-01-21,Absent,Sick Leave,,,0.0,0.0,0
EMP-0003,2025-01-22,Present,,09:06,17:00,0.0,7.9,0
EMP-0003,2025-01-23,Present,,09:07,17:00,0.0,7.88,0
EMP-0003,2025-01-26,Present,,09:03,17:12,0.15,8.15,0
EMP-0003,2025-01-27,Present,,09:01,17:12,0.18,8.18,0
EMP-0003,2025-01-28,Present,,09:08,17:30,0.37,8.37,0
EMP-0003,2025-01-29,Present,,09:07,17:12,0.08,8.08,0
EMP-0003,2025-01-30,Absent,Sick Leave,,,0.0,0.0,0
EMP-0003,2025-02-02,Present,,09:02,17:24,0.37,8.37,0
EMP-0003,2025-02-03,Late,Late Arrival,09:35,17:36,0.02,8.02,0
EMP-0003,2025-02-04,Late,Late Arrival,09:53,17:18,0.0,7.42,0
EMP-0003,2025-02-05,Late,Late Arrival,09:48,17:30,0.0,7.7,0
EMP-0003,2025-02-06,Present,,09:06,17:12,0.1,8.1,0
EMP-0003,2025-02-09,Late,Late Arrival,09:57,17:36,0.0,7.65,0
EMP-0003,2025-02-10,Present,,09:03,17:18,0.25,8.25,0
EMP-0003,2025-02-11,Present,,09:08,17:18,0.17,8.17,0
EMP-0003,2025-02-12,Present,,09:00,18:48,1.8,9.8,0
EMP-0003,2025-02-13,Present,,09:07,17:06,0.0,7.98,0
EMP-0003,2025-02-16,Late,Late Arrival,10:25,17:06,0.0,6.68,0
EMP-0003,2025-02-17,Present,,09:05,17:30,0.42,8.42,0
EMP-0003,2025-02-18,Present,,09:02,17:12,0.17,8.17,0
EMP-0003,2025-02-19,Present,,09:06,17:06,0.0,8.0,0
EMP-0003,2025-02-20,Present,,09:05,17:12,0.12,8.12,0
EMP-0003,2025-02-23,Late,Late Arrival,10:00,17:00,0.0,7.0,0
EMP-0003,2025-02-24,Present,,09:03,17:00,0.0,7.95,0
EMP-0003,2025-02-25,Present,,09:06,17:06,0.0,8.0,0
EMP-0003,2025-02-26,Present,,09:01,17:36,0.58,8.58,0
EMP-0003,2025-02-27,Present,,09:05,17:24,0.32,8.32,0
EMP-0003,2025-03-02,Present,,09:05,17:54,0.82,8.82,0
EMP-0003,2025-03-03,Present,,09:08,17:06,0.0,7.97,0
EMP-0003,2025-03-04,Present,,09:05,17:06,0.02,8.02,0
EMP-0003,2025-03-05,Present,,09:02,17:12,0.17,8.17,0
EMP-0003,2025-03-06,Late,Late Arrival,09:26,18:06,0.67,8.67,0
